emp_no,first_name,last_name,gender,hire_date,salary,title,from_date,to_date
220624,Lakshmi,Marakhovsky,M,1987-07-11,58001,Engineer,1996-04-20,9999-01-01
61211,Lakshmi,Muntz,M,1987-05-18,40000,Senior Engineer,1994-05-18,9999-01-01
245503,Lakshmi,Narahara,F,1988-06-13,50226,Senior Engineer,1998-10-25,9999-01-01
297024,Lakshmi,Pews,F,1986-05-02,40000,Senior Staff,1997-11-20,9999-01-01
78475,Lakshmi,Renear,F,1987-01-07,40000,Technique Leader,1987-01-07,9999-01-01
291813,Lakshmi,Schieder,M,1988-07-12,55640,Senior Engineer,1993-07-12,9999-01-01
47173,Lakshmi,Velasco,F,1986-12-23,45369,Senior Staff,1995-12-23,9999-01-01
285243,Lakshmi,Vieth,F,1987-09-30,52052,Senior Staff,2002-06-30,9999-01-01
265201,Lakshmi,Walstra,M,1985-05-10,40000,Senior Engineer,1994-04-07,9999-01-01
463921,Lalit,Bahr,M,1987-05-27,66887,Staff,1999-11-24,9999-01-01
296599,Lalit,Beilner,M,1988-02-01,71139,Senior Engineer,2001-04-24,9999-01-01
221288,Lalit,Bridgland,M,1988-09-03,56135,Engineer,1997-10-10,9999-01-01
36859,Lalit,Delgrande,F,1986-04-24,40000,Senior Engineer,1994-04-24,9999-01-01
471970,Lalit,Demos,F,1987-10-30,40000,Senior Staff,2001-06-29,9999-01-01
51404,Lalit,Desikan,F,1986-03-16,40000,Senior Engineer,1995-03-16,9999-01-01
75456,Lalit,Edelhoff,F,1988-07-27,40000,Technique Leader,1997-05-11,9999-01-01
267575,Lalit,Falster,M,1985-09-30,40000,Senior Engineer,1990-09-30,9999-01-01
257526,Lalit,Ferretti,F,1988-01-04,40000,Engineer,1994-05-29,9999-01-01
105093,Lalit,Fontet,M,1985-03-22,55151,Senior Staff,1985-03-22,9999-01-01
44943,Lalit,Hmelo,F,1985-06-17,41434,Senior Engineer,1999-06-18,9999-01-01
89755,Lalit,Klerer,M,1987-04-10,61402,Staff,1998-02-13,9999-01-01
266147,Lalit,Krichel,M,1985-12-21,57640,Staff,1995-10-20,9999-01-01
105674,Lalit,Kropatsch,M,1985-10-15,54441,Senior Engineer,1995-04-29,9999-01-01
483075,Lalit,Lamma,M,1985-11-16,51210,Senior Engineer,2001-01-21,9999-01-01
82491,Lalit,Lorho,M,1988-04-19,43978,Engineer,1999-05-20,9999-01-01
88865,Lalit,Peng,F,1987-02-27,76156,Senior Engineer,1993-02-26,9999-01-01
225766,Lalit,Peyn,M,1988-02-18,59428,Senior Staff,1999-10-04,9999-01-01
72116,Lalit,Quadeer,M,1988-07-29,40000,Engineer,1996-05-08,9999-01-01
463431,Lalit,Samarati,M,1988-05-12,48596,Senior Staff,1994-05-12,9999-01-01
443204,Lalit,Schapiro,F,1985-02-25,40000,Senior Engineer,1994-02-25,9999-01-01
101425,Lalit,Speel,F,1986-07-26,54698,Senior Engineer,1992-07-25,9999-01-01
494583,Lalit,Stenning,M,1987-02-02,54082,Engineer,1995-04-21,9999-01-01
492593,Lalit,Uludag,M,1986-09-16,40000,Senior Engineer,1986-09-16,9999-01-01
482493,Lalit,VanScheik,M,1985-12-16,52339,Staff,1997-03-13,9999-01-01
56611,Lalit,Zhang,F,1987-06-07,48472,Senior Engineer,1994-06-07,9999-01-01
104696,Lansing,Aseltine,F,1986-01-28,40000,Senior Staff,1993-01-28,9999-01-01
242231,Lansing,Biron,M,1988-10-21,40000,Senior Engineer,1997-10-21,9999-01-01
242528,Lansing,Cannata,M,1987-08-13,45349,Senior Engineer,2001-11-27,9999-01-01
246692,Lansing,Conti,F,1987-10-03,75889,Senior Staff,2001-02-01,9999-01-01
241677,Lansing,Denti,F,1985-06-27,40000,Engineer,1998-02-08,9999-01-01
255679,Lansing,Garnick,M,1986-07-12,43688,Senior Staff,1995-08-16,9999-01-01
490420,Lansing,Heuser,F,1986-06-23,40000,Technique Leader,1997-09-01,9999-01-01
268615,Lansing,Koshiba,M,1985-03-19,41192,Senior Staff,2001-07-26,9999-01-01
491172,Lansing,Lindenbaum,F,1986-04-20,40000,Technique Leader,1987-01-04,9999-01-01
11037,Lansing,Maliniak,M,1988-01-28,40000,Senior Engineer,1995-01-28,9999-01-01
233706,Lansing,Mawatari,M,1988-04-04,40000,Technique Leader,1992-10-11,9999-01-01
491211,Lansing,Milicic,M,1986-06-08,40000,Senior Staff,1992-06-07,9999-01-01
27107,Lansing,Murtha,M,1987-06-07,40000,Senior Engineer,1998-12-20,9999-01-01
77551,Lansing,Ossenbruggen,F,1988-05-28,77484,Senior Staff,1988-05-28,9999-01-01
461820,Lansing,Prenel,M,1987-12-15,49366,Senior Engineer,1987-12-15,9999-01-01
268179,Lansing,Ratnaker,M,1987-09-29,47224,Senior Staff,1995-09-29,9999-01-01
32026,Lansing,Skrikant,F,1988-12-08,75657,Senior Staff,1997-12-08,9999-01-01
441154,Lansing,Syang,M,1987-01-15,63254,Senior Engineer,1987-01-15,9999-01-01
275022,Lansing,Yoshimura,M,1987-04-23,59381,Senior Staff,2000-12-28,9999-01-01
419470,Larisa,Antonakopoulos,F,1987-03-07,40000,Senior Staff,2002-05-07,9999-01-01
26113,Larisa,Brandsma,M,1985-09-13,79099,Staff,1997-11-18,9999-01-01
60453,Larisa,Gammage,F,1988-11-14,64242,Senior Staff,1999-03-07,9999-01-01
272251,Larisa,Grospietsch,M,1986-02-17,51881,Senior Engineer,1993-07-28,9999-01-01
231477,Larisa,Krohm,M,1988-12-29,48678,Senior Staff,1996-12-29,9999-01-01
487258,Larisa,Kroll,F,1987-06-09,79457,Senior Staff,1992-06-08,9999-01-01
292966,Larisa,Lanphier,M,1985-04-02,48806,Senior Engineer,1985-04-02,9999-01-01
289669,Larisa,Litzler,F,1988-09-19,58903,Senior Staff,1996-09-19,9999-01-01
458851,Larisa,Monarch,M,1988-08-08,81961,Senior Staff,1999-04-15,9999-01-01
242367,Larisa,Papastamatiou,M,1987-10-06,56578,Senior Staff,2001-10-15,9999-01-01
254188,Larisa,Peltason,F,1987-08-21,48292,Senior Engineer,1992-08-20,9999-01-01
433146,Larisa,Pettis,M,1987-02-13,40000,Senior Engineer,1996-04-02,9999-01-01
402591,Larisa,Rosaz,F,1988-09-19,40000,Engineer,1997-04-11,9999-01-01
60930,Larisa,Swiss,F,1988-01-31,57927,Senior Engineer,2000-02-16,9999-01-01
251963,Larisa,Tasistro,F,1986-08-06,50597,Senior Engineer,1986-08-06,9999-01-01
480328,Larisa,Tempesti,M,1986-05-05,40000,Senior Engineer,1991-05-05,9999-01-01
448707,Laurentiu,Basart,M,1986-06-25,78364,Senior Staff,1994-06-25,9999-01-01
63501,Laurentiu,Cesareni,M,1987-02-28,40000,Engineer,1999-11-25,9999-01-01
404058,Laurentiu,Comte,M,1987-07-01,40000,Senior Staff,1991-07-19,9999-01-01
272028,Laurentiu,Curless,M,1987-08-23,43152,Senior Engineer,1996-08-12,9999-01-01
88806,Laurentiu,Ernst,M,1987-09-07,56404,Senior Staff,1999-07-12,9999-01-01
408125,Laurentiu,Famili,F,1986-01-11,60041,Senior Staff,1997-07-05,9999-01-01
14645,Laurentiu,Glinert,F,1987-05-01,45647,Senior Engineer,1995-05-01,9999-01-01
77374,Laurentiu,Greibach,F,1987-07-23,64498,Senior Engineer,1992-07-22,9999-01-01
411838,Laurentiu,Jeansoulin,M,1986-08-23,49581,Senior Staff,1986-08-23,9999-01-01
201098,Laurentiu,Kushner,M,1987-07-26,40000,Engineer,1995-03-08,9999-01-01
404767,Laurentiu,Lieblein,M,1988-08-18,61155,Senior Staff,1997-08-18,9999-01-01
430416,Laurentiu,Malabarba,M,1986-07-19,40000,Senior Engineer,1997-06-09,9999-01-01
205746,Laurentiu,Mitchem,M,1986-04-26,46217,Senior Staff,1995-02-21,9999-01-01
407846,Laurentiu,Muniz,M,1985-10-04,40000,Senior Engineer,1994-10-04,9999-01-01
18809,Laurentiu,Munoz,M,1988-10-10,63500,Senior Staff,2001-10-10,9999-01-01
484641,Laurentiu,Pouyioutas,F,1987-02-01,54269,Senior Engineer,1996-06-25,9999-01-01
21321,Laurentiu,Raney,M,1985-11-06,58022,Senior Engineer,1995-11-06,9999-01-01
465392,Laurentiu,Ruemmler,M,1985-03-10,67680,Senior Staff,1999-02-25,9999-01-01
21413,Laurentiu,Sherertz,M,1985-06-24,102879,Senior Staff,1985-06-24,9999-01-01
29950,Laurentiu,Vasanthakumar,F,1987-07-19,43906,Engineer,2000-10-15,9999-01-01
46068,Laurentiu,Weisert,M,1987-02-02,40000,Senior Staff,2001-07-12,9999-01-01
269157,Leaf,Asrin,F,1985-10-31,84354,Senior Staff,2002-07-20,9999-01-01
231602,Leaf,Azumi,M,1986-01-18,40000,Senior Engineer,1991-01-18,9999-01-01
27281,Leaf,Bahi,F,1987-08-19,40026,Senior Engineer,1994-08-19,9999-01-01
37151,Leaf,Biros,F,1985-04-11,43944,Senior Engineer,1985-04-11,9999-01-01
467203,Leaf,Bolsens,F,1986-12-17,52212,Senior Engineer,1988-05-03,9999-01-01
432676,Leaf,Borovoy,M,1988-03-13,65760,Senior Staff,1997-03-13,9999-01-01
411908,Leaf,Fadgyas,M,1988-04-27,64039,Senior Staff,1988-04-27,9999-01-01
99269,Leaf,Gien,M,1988-07-04,40000,Engineer,1997-05-13,9999-01-01
27711,Leaf,Goodrum,M,1985-07-21,61350,Engineer,1995-11-03,9999-01-01
473275,Leaf,Janetzko,F,1986-09-15,63011,Senior Engineer,2001-08-16,9999-01-01
464020,Leaf,Kuzuoka,F,1985-05-19,40000,Senior Engineer,1993-05-19,9999-01-01
66560,Leaf,Lammel,F,1986-02-22,42133,Senior Staff,1992-07-16,9999-01-01
440649,Leaf,Legleitner,M,1986-08-23,41385,Senior Engineer,1986-08-23,9999-01-01
28753,Leaf,Lichtner,M,1986-03-27,73262,Senior Staff,1995-03-27,9999-01-01
84292,Leaf,Luff,M,1985-11-03,51852,Senior Engineer,1990-11-03,9999-01-01
38840,Leaf,Lunn,F,1985-10-27,61551,Senior Engineer,1990-10-27,9999-01-01
281042,Leaf,Makinen,F,1985-02-27,40000,Senior Engineer,1991-02-27,9999-01-01
417978,Leaf,Merro,M,1987-05-20,40000,Technique Leader,1987-05-20,9999-01-01
260342,Leaf,Peroz,F,1988-03-07,51495,Staff,1997-11-02,9999-01-01
463649,Leaf,Picaronny,M,1988-09-24,82461,Senior Staff,1995-09-25,9999-01-01
420963,Leaf,Schnabel,F,1986-02-16,40294,Senior Engineer,1997-05-11,9999-01-01
74301,Leaf,Sethi,F,1986-12-12,45021,Senior Engineer,1995-12-12,9999-01-01
445370,Leaf,Shinomoto,M,1985-12-19,40000,Senior Engineer,1991-01-24,9999-01-01
204378,Leaf,Stranks,F,1986-02-27,40000,Senior Engineer,1996-06-17,9999-01-01
454578,Leaf,Takanami,F,1986-11-06,58290,Senior Staff,1991-11-06,9999-01-01
73762,Leaf,Tchuente,F,1985-11-29,45234,Senior Engineer,1990-11-29,9999-01-01
473916,Leaf,Uludag,M,1987-03-31,66715,Senior Staff,1992-03-30,9999-01-01
224824,Leaf,Zedlitz,M,1985-09-27,56558,Senior Staff,1990-09-27,9999-01-01
51250,Leah,Alpay,F,1986-01-03,49618,Senior Staff,1986-01-03,9999-01-01
214796,Leah,Cronau,M,1988-05-02,77345,Senior Staff,1993-05-02,9999-01-01
81839,Leah,Curless,M,1986-11-25,40000,Senior Engineer,2001-04-30,9999-01-01
55289,Leah,Erdmenger,M,1988-10-01,47206,Senior Staff,1989-06-07,9999-01-01
90536,Leah,Hutton,M,1985-03-05,59410,Senior Engineer,1997-03-05,9999-01-01
86045,Leah,Kavanagh,M,1988-03-09,46795,Engineer,1997-07-24,9999-01-01
217876,Leah,Kossowski,F,1988-05-16,40000,Engineer,2000-11-04,9999-01-01
457125,Leah,Krupka,M,1987-08-21,81202,Senior Staff,1998-11-03,9999-01-01
400042,Leah,Lueh,M,1987-08-10,40000,Senior Staff,1987-08-10,9999-01-01
281571,Leah,Merli,F,1986-02-12,62910,Senior Engineer,1994-02-12,9999-01-01
406120,Leah,Merro,M,1986-11-09,40000,Technique Leader,1986-11-09,9999-01-01
401425,Leah,Narahara,M,1987-08-03,40194,Senior Staff,1997-04-02,9999-01-01
482779,Leah,Nitsch,F,1988-07-19,40000,Technique Leader,1991-01-13,9999-01-01
263335,Leah,Rullman,M,1986-11-29,42865,Senior Engineer,2000-01-22,9999-01-01
213976,Leah,Sidou,M,1985-08-17,42981,Senior Engineer,1991-08-17,9999-01-01
97870,Leah,Socorro,F,1986-05-31,54630,Staff,1996-02-03,9999-01-01
52230,Leah,Stavenow,M,1987-11-20,59257,Senior Staff,1999-09-30,9999-01-01
68500,Leah,Stellhorn,M,1988-10-11,48903,Senior Staff,1997-10-11,9999-01-01
472403,Leah,Woycyznski,M,1988-09-14,40000,Senior Staff,1993-09-14,9999-01-01
445248,Leandro,Bellone,M,1988-04-09,57053,Technique Leader,1988-04-09,9999-01-01
422124,Leandro,Birch,M,1988-02-11,40000,Senior Engineer,1997-02-10,9999-01-01
443332,Leandro,Birsak,M,1986-10-19,40184,Senior Engineer,1991-10-19,9999-01-01
221396,Leandro,Caine,F,1986-11-30,51031,Senior Staff,1995-06-30,9999-01-01
488407,Leandro,Codenie,M,1988-06-05,50739,Senior Staff,1996-03-26,9999-01-01
103731,Leandro,Cyre,M,1985-12-01,40000,Engineer,1996-03-05,9999-01-01
408464,Leandro,Dalphin,F,1988-06-30,40000,Engineer,1994-12-04,9999-01-01
441826,Leandro,Einsfeld,M,1987-03-19,60060,Senior Staff,1996-03-18,9999-01-01
54042,Leandro,Fiutem,M,1986-08-19,40000,Senior Engineer,1992-08-18,9999-01-01
220834,Leandro,Fujisaki,M,1987-02-17,53637,Senior Engineer,1987-02-17,9999-01-01
423468,Leandro,Heuser,M,1986-06-22,40000,Senior Engineer,1994-06-22,9999-01-01
411784,Leandro,Katalagarianos,M,1988-05-29,40000,Staff,1998-06-13,9999-01-01
491279,Leandro,Kranzdorf,M,1987-11-20,40100,Senior Engineer,1996-11-19,9999-01-01
80998,Leandro,Lampe,F,1987-05-01,56045,Senior Engineer,2001-05-01,9999-01-01
456414,Leandro,Marshall,F,1986-03-18,57624,Senior Engineer,1992-03-17,9999-01-01
87958,Leandro,Mattern,F,1988-07-14,40000,Senior Engineer,1988-07-14,9999-01-01
59659,Leandro,Munke,F,1988-02-06,67478,Senior Staff,1998-01-17,9999-01-01
497091,Leandro,Nyrup,M,1985-08-12,42426,Senior Staff,1996-04-27,9999-01-01
412660,Leandro,Peral,M,1988-06-26,58385,Senior Staff,1999-09-28,9999-01-01
417579,Leandro,Ramamoorthy,M,1988-11-11,60376,Senior Engineer,1997-11-11,9999-01-01
421954,Leandro,Reeker,M,1987-07-06,40000,Staff,1998-10-10,9999-01-01
16192,Leandro,Sigstam,M,1986-10-23,40000,Senior Engineer,1992-05-05,9999-01-01
471646,Leandro,Unni,M,1987-10-31,40000,Senior Engineer,1987-10-31,9999-01-01
466342,Leandro,Wissmann,M,1988-07-30,40000,Senior Staff,1993-07-30,9999-01-01
16068,Leandro,Zongker,M,1986-09-21,53031,Senior Staff,1992-12-17,9999-01-01
66961,Lech,Albarhamtoshy,M,1988-12-29,67854,Senior Staff,1988-12-29,9999-01-01
464695,Lech,Angel,F,1988-09-25,60781,Senior Engineer,1994-06-02,9999-01-01
21994,Lech,Babb,M,1986-11-09,53931,Senior Staff,1995-11-09,9999-01-01
203390,Lech,Babu,F,1986-03-09,66260,Senior Engineer,1987-04-03,9999-01-01
59462,Lech,Bale,M,1988-04-13,40000,Staff,1999-01-09,9999-01-01
42663,Lech,Barreiro,M,1985-03-24,48741,Senior Staff,1994-03-24,9999-01-01
266243,Lech,Borovoy,M,1985-07-04,71646,Senior Staff,1992-07-04,9999-01-01
494483,Lech,Cannard,M,1985-07-04,40000,Senior Engineer,1997-07-03,9999-01-01
21109,Lech,Chenoweth,F,1988-10-06,56522,Senior Engineer,1999-01-25,9999-01-01
497245,Lech,Engelmann,M,1985-11-24,41315,Senior Engineer,1985-11-24,9999-01-01
450768,Lech,Erdi,F,1985-08-17,71256,Senior Engineer,1991-08-17,9999-01-01
86499,Lech,Escriba,F,1988-01-09,56031,Senior Staff,1994-01-08,9999-01-01
71930,Lech,Etalle,F,1986-12-25,70507,Senior Staff,1992-11-24,9999-01-01
85494,Lech,Gulik,F,1985-08-16,40000,Senior Staff,1992-08-16,9999-01-01
498559,Lech,Hertweck,M,1988-11-15,49181,Senior Staff,1997-10-12,9999-01-01
428073,Lech,Improta,F,1985-11-23,84722,Staff,1998-12-24,9999-01-01
25019,Lech,Kadhim,M,1985-05-04,40000,Senior Engineer,1996-07-12,9999-01-01
14603,Lech,Marquardt,M,1986-01-19,55369,Senior Engineer,1993-01-19,9999-01-01
474421,Lech,McAlpine,F,1987-03-08,43866,Senior Staff,1987-03-08,9999-01-01
104783,Lech,Mullainathan,F,1987-03-28,46818,Senior Staff,1988-11-08,9999-01-01
42358,Lech,Narwekar,F,1985-11-25,40000,Senior Staff,1990-11-25,9999-01-01
243084,Lech,Pavlopoulou,F,1988-10-30,45238,Senior Staff,1988-10-30,9999-01-01
88190,Lech,Radivojevic,M,1987-10-04,54848,Senior Staff,2001-04-20,9999-01-01
236878,Lech,Savasere,M,1988-10-14,75774,Senior Engineer,1997-03-09,9999-01-01
407162,Lech,Sridhar,M,1985-12-21,75648,Senior Staff,1988-08-28,9999-01-01
258514,Lech,Thimonier,F,1986-02-04,46694,Senior Engineer,1993-09-06,9999-01-01
492181,Lech,Turnbull,M,1988-02-27,40000,Engineer,1995-04-07,9999-01-01
477574,Lech,Tyugu,M,1986-04-04,40000,Senior Engineer,1993-10-01,9999-01-01
482793,Lech,Walston,F,1986-08-07,64621,Senior Staff,1994-08-07,9999-01-01
254117,Leen,Andreotta,M,1987-07-30,48181,Senior Engineer,1997-09-07,9999-01-01
89392,Leen,Casperson,M,1988-09-14,40000,Senior Engineer,1998-01-31,9999-01-01
463081,Leen,Chaudhury,F,1988-09-16,61577,Senior Engineer,1998-09-16,9999-01-01
238044,Leen,Conti,M,1986-01-04,56898,Senior Staff,1992-01-04,9999-01-01
71773,Leen,Ebeling,F,1985-12-29,57105,Senior Staff,1994-12-29,9999-01-01
237179,Leen,Ernst,M,1985-05-05,54027,Staff,1998-08-24,9999-01-01
454681,Leen,Eugenio,M,1986-07-21,45126,Senior Staff,1994-07-21,9999-01-01
495459,Leen,Genin,F,1985-02-23,67484,Senior Staff,1993-02-23,9999-01-01
218861,Leen,Georg,F,1988-09-08,40000,Senior Engineer,1994-09-08,9999-01-01
490678,Leen,Griswold,M,1986-11-17,40000,Senior Staff,1991-11-17,9999-01-01
71754,Leen,Hebden,M,1988-06-14,44476,Senior Engineer,2001-03-04,9999-01-01
470319,Leen,Heping,M,1986-04-25,40000,Senior Staff,1991-04-25,9999-01-01
27056,Leen,Hiyoshi,M,1987-05-22,74261,Staff,1997-08-22,9999-01-01
59945,Leen,Kakkad,M,1985-02-16,40000,Senior Engineer,1998-12-30,9999-01-01
40486,Leen,Kopetz,M,1986-02-22,56273,Engineer,1997-10-03,9999-01-01
38114,Leen,Lukaszewicz,F,1985-05-08,40000,Senior Engineer,1985-05-08,9999-01-01
492647,Leen,Madeira,M,1987-02-24,87042,Senior Staff,1987-02-24,9999-01-01
412649,Leen,McFarlin,M,1987-06-25,40000,Senior Engineer,1996-06-24,9999-01-01
34150,Leen,Miculan,M,1988-06-25,71615,Senior Staff,1997-06-25,9999-01-01
17222,Leen,Muchinsky,M,1987-10-04,54882,Senior Engineer,1994-10-04,9999-01-01
89123,Leen,Selvestrel,M,1988-12-21,40000,Senior Engineer,1997-12-21,9999-01-01
400472,Leen,Sinitsyn,M,1985-12-07,56601,Senior Staff,1996-04-26,9999-01-01
41074,Leen,Siochi,M,1986-02-01,95738,Senior Staff,1992-02-01,9999-01-01
216722,Leen,Sudbeck,M,1985-05-01,45474,Senior Engineer,1990-05-01,9999-01-01
454093,Leen,Taubenfeld,F,1986-08-04,71509,Senior Staff,1989-08-10,9999-01-01
31796,Leen,Vakili,M,1985-10-09,58553,Senior Engineer,1993-10-09,9999-01-01
48201,Leen,Valtorta,M,1987-07-13,40000,Senior Engineer,1996-01-31,9999-01-01
275011,Leen,Wallrath,F,1988-02-25,60017,Senior Staff,1996-02-25,9999-01-01
289847,Leen,Wissmann,F,1988-02-15,40000,Senior Staff,1995-09-17,9999-01-01
488525,Leen,Zolotykh,M,1987-04-10,68668,Senior Staff,1995-04-10,9999-01-01
402246,Leif,Aumann,F,1985-10-07,43929,Senior Engineer,1995-10-07,9999-01-01
409954,Leif,Azulay,F,1985-12-14,41401,Senior Staff,1994-12-14,9999-01-01
248743,Leif,Bahr,M,1987-12-29,40000,Senior Engineer,1993-03-27,9999-01-01
99874,Leif,Belinskaya,M,1986-12-03,55576,Senior Engineer,1995-12-03,9999-01-01
498255,Leif,Billingsley,F,1986-04-02,57275,Senior Staff,1994-04-02,9999-01-01
24666,Leif,Birsak,F,1988-08-29,67836,Senior Staff,1998-03-31,9999-01-01
498725,Leif,Brookner,M,1986-04-14,54944,Senior Engineer,1988-07-18,9999-01-01
433105,Leif,Cmelik,F,1985-03-14,79436,Senior Staff,1985-03-14,9999-01-01
239756,Leif,Coors,M,1985-03-23,40000,Engineer,1999-05-25,9999-01-01
97208,Leif,Gelosh,M,1988-11-27,58419,Senior Engineer,1996-09-16,9999-01-01
428243,Leif,Ghazalie,F,1986-05-05,40000,Senior Engineer,1989-01-03,9999-01-01
88997,Leif,Giveon,M,1987-12-07,45419,Senior Engineer,2002-01-27,9999-01-01
81344,Leif,Hiraishi,M,1985-03-30,48782,Engineer,1999-08-14,9999-01-01
496398,Leif,Hiyoshi,F,1987-02-26,40000,Senior Engineer,2001-02-26,9999-01-01
251103,Leif,Hofmeyr,F,1985-07-21,43554,Technique Leader,1985-07-21,9999-01-01
478530,Leif,Katzenelson,M,1985-07-22,69685,Senior Staff,1992-11-25,9999-01-01
45002,Leif,Klyachko,M,1985-05-28,40000,Senior Engineer,1995-11-06,9999-01-01
73835,Leif,Krupka,M,1988-02-29,83289,Senior Engineer,2000-09-01,9999-01-01
469168,Leif,Kugler,M,1987-11-18,68227,Senior Staff,1996-03-28,9999-01-01
219870,Leif,Kushner,M,1986-04-29,61421,Engineer,1999-02-11,9999-01-01
295547,Leif,Manders,F,1985-06-15,66805,Senior Engineer,1995-12-04,9999-01-01
12863,Leif,Matheson,M,1985-09-06,62803,Senior Engineer,1990-09-06,9999-01-01
269446,Leif,Merel,M,1987-07-19,43883,Senior Staff,1999-09-12,9999-01-01
288746,Leif,Morrin,F,1985-10-27,44538,Senior Engineer,1985-10-27,9999-01-01
488255,Leif,Passafiume,M,1988-12-27,56992,Senior Engineer,1994-12-27,9999-01-01
253625,Leif,Pavlopoulou,F,1987-01-16,75236,Senior Staff,1992-09-09,9999-01-01
88942,Leif,Senzako,F,1986-10-27,54508,Senior Engineer,1986-10-27,9999-01-01
208750,Leif,Thummel,F,1986-12-24,41917,Staff,1996-06-09,9999-01-01
267246,Leif,Valiente,M,1986-06-28,46225,Senior Engineer,1994-06-28,9999-01-01
456204,Leif,Zschoche,M,1987-07-21,66758,Senior Staff,1994-07-21,9999-01-01
46248,Leif,dAstous,M,1986-05-28,40000,Senior Engineer,1986-05-28,9999-01-01
78445,Lein,Baar,F,1985-03-26,40000,Senior Staff,1987-07-05,9999-01-01
238053,Lein,Baca,F,1985-02-21,92059,Senior Staff,2002-03-16,9999-01-01
459173,Lein,Basawa,M,1987-10-31,66700,Senior Staff,1993-10-30,9999-01-01
101580,Lein,Bernardinello,F,1987-06-18,40000,Senior Staff,2000-01-04,9999-01-01
235558,Lein,Billawala,M,1985-11-14,40000,Senior Staff,1990-11-14,9999-01-01
419638,Lein,Birsak,F,1985-08-30,84636,Senior Staff,1993-08-30,9999-01-01
467725,Lein,Bridgland,M,1988-06-12,58144,Senior Engineer,1995-06-13,9999-01-01
106317,Lein,Busillo,M,1986-02-24,40831,Senior Staff,1996-03-10,9999-01-01
60894,Lein,Fendler,M,1988-03-29,52840,Senior Engineer,1999-05-25,9999-01-01
106320,Lein,Gils,M,1985-06-08,61408,Senior Staff,1991-07-04,9999-01-01
18075,Lein,Goodrum,M,1986-02-22,44780,Senior Engineer,1986-02-22,9999-01-01
17586,Lein,Halevi,F,1987-04-20,40000,Senior Staff,1999-08-07,9999-01-01
292194,Lein,Hanratty,M,1985-10-25,51523,Senior Engineer,1985-10-25,9999-01-01
268969,Lein,Kermarrec,M,1988-01-14,56868,Senior Staff,1988-01-14,9999-01-01
288720,Lein,Leuchs,F,1986-06-01,43654,Senior Engineer,1994-10-04,9999-01-01
71855,Lein,Luef,M,1986-09-11,42783,Technique Leader,1986-09-11,9999-01-01
101490,Lein,Morrin,M,1985-07-06,43463,Senior Staff,1992-07-06,9999-01-01
90765,Lein,Neiman,M,1985-10-15,40000,Senior Engineer,1987-08-06,9999-01-01
438871,Lein,Pettit,M,1985-11-26,40000,Senior Engineer,1985-11-26,9999-01-01
251493,Lein,Rosen,F,1988-10-23,71366,Assistant Engineer,1998-06-20,9999-01-01
69960,Lein,Sooriamurthi,F,1987-03-10,60283,Senior Engineer,1998-07-22,9999-01-01
25692,Lein,Unno,M,1985-09-07,40000,Senior Staff,1995-12-01,9999-01-01
10233,Lein,Vendrig,F,1985-07-05,40000,Senior Staff,2000-04-28,9999-01-01
463959,Lein,Zaccaria,M,1985-04-12,40000,Senior Engineer,1991-04-11,9999-01-01
72448,Lena,Assaf,M,1988-05-18,53671,Staff,1996-11-11,9999-01-01
464154,Lena,Baaz,M,1986-03-08,40000,Senior Staff,1995-03-08,9999-01-01
230916,Lena,Bale,F,1987-10-11,40618,Senior Staff,1997-10-30,9999-01-01
231571,Lena,Broomell,F,1986-08-01,68233,Senior Staff,1995-08-01,9999-01-01
234709,Lena,Chandrasekhar,M,1987-01-16,58833,Senior Staff,1998-05-04,9999-01-01
259414,Lena,Daescu,F,1986-09-16,74905,Senior Staff,1994-08-05,9999-01-01
490168,Lena,Delgrange,M,1987-11-11,51790,Senior Engineer,1993-11-10,9999-01-01
271495,Lena,Falco,M,1985-04-25,40000,Senior Engineer,1992-04-25,9999-01-01
459042,Lena,Hiyoshi,F,1987-05-17,40000,Senior Engineer,2001-05-06,9999-01-01
463814,Lena,Kandlur,M,1985-02-17,45575,Senior Engineer,1993-02-17,9999-01-01
22309,Lena,Liedekerke,F,1986-12-01,62189,Engineer,1999-05-20,9999-01-01
45566,Lena,Marsiglia,M,1985-06-22,46112,Senior Staff,1990-06-22,9999-01-01
29969,Lena,McAffer,M,1987-05-14,40000,Senior Engineer,1987-05-14,9999-01-01
38473,Lena,Onuegbe,F,1986-03-28,76717,Senior Engineer,2000-01-25,9999-01-01
229164,Lena,Papastamatiou,M,1986-02-19,42906,Senior Engineer,1989-09-22,9999-01-01
79002,Lena,Pappas,F,1985-03-19,44155,Senior Engineer,1991-03-19,9999-01-01
427381,Lena,Pepe,M,1985-06-17,81557,Senior Staff,1998-01-30,9999-01-01
479651,Lena,Roohalamini,F,1986-11-24,65730,Senior Staff,1999-01-22,9999-01-01
256431,Lena,Schiettecatte,M,1985-06-06,55925,Senior Staff,2000-11-24,9999-01-01
106355,Lena,Schmiedel,M,1986-09-09,63655,Senior Engineer,1997-10-11,9999-01-01
252342,Lena,Yetim,F,1985-08-02,40297,Senior Engineer,1998-05-24,9999-01-01
